""	"Other_DHS_1_obs_exp"	"Other_DHS_2_obs_exp"	"Other_DHS_3_obs_exp"	"Other_DHS_4_obs_exp"	"Other_DHS_5_obs_exp"	"APOBEC_DHS_1_obs_exp"	"APOBEC_DHS_2_obs_exp"	"APOBEC_DHS_3_obs_exp"	"APOBEC_DHS_4_obs_exp"	"APOBEC_DHS_5_obs_exp"	"Other_Rep_1_obs_exp"	"Other_Rep_2_obs_exp"	"Other_Rep_3_obs_exp"	"Other_Rep_4_obs_exp"	"Other_Rep_5_obs_exp"	"APOBEC_Rep_1_obs_exp"	"APOBEC_Rep_2_obs_exp"	"APOBEC_Rep_3_obs_exp"	"APOBEC_Rep_4_obs_exp"	"APOBEC_Rep_5_obs_exp"	"Other_XPD_1_obs_exp"	"Other_XPD_2_obs_exp"	"Other_XPD_3_obs_exp"	"Other_XPD_4_obs_exp"	"Other_XPD_5_obs_exp"	"APOBEC_XPD_1_obs_exp"	"APOBEC_XPD_2_obs_exp"	"APOBEC_XPD_3_obs_exp"	"APOBEC_XPD_4_obs_exp"	"APOBEC_XPD_5_obs_exp"	"Other_XR_1_obs_exp"	"Other_XR_2_obs_exp"	"Other_XR_3_obs_exp"	"Other_XR_4_obs_exp"	"Other_XR_5_obs_exp"	"APOBEC_XR_1_obs_exp"	"APOBEC_XR_2_obs_exp"	"APOBEC_XR_3_obs_exp"	"APOBEC_XR_4_obs_exp"	"APOBEC_XR_5_obs_exp"	"Other_CBS_log_obs_exp"	"Other_Flank_log_obs_exp"	"APOBEC_CBS_log_obs_exp"	"APOBEC_log_Flank_obs_exp"	"Other_Coding_exon_obs_exp"	"Other_Intron_obs_exp"	"Other_3_UTR_obs_exp"	"Other_5_UTR_obs_exp"	"Other_Intergenic_obs_exp"	"APOBEC_Coding_exon_obs_exp"	"APOBEC_Intron_obs_exp"	"APOBEC_3_UTR_obs_exp"	"APOBEC_5_UTR_obs_exp"	"APOBEC_Intergenic_obs_exp"	"Other_Open_obs_exp"	"Other_Close_obs_exp"	"APOBEC_Open_obs_exp"	"APOBEC_Close_obs_exp"	"Genotype"
"231"	0.233103	-0.0953163	-0.265567	-0.118863	-0.360722	0.123229	0.264789	0.00538561	-0.112826	-0.499583	0.5046	0.112994	-0.277915	-0.461678	-0.808417	0.508063	0.24145	-0.312343	-0.500612	-0.995569	0.146812	-0.057755	-0.0279147	-0.245759	-0.364433	0.444858	0.0010672	0.112647	-0.267182	-0.511744	0.275579	-0.0745185	-0.149423	-0.170821	-0.490464	0.132682	-0.0587599	-0.184923	0.328664	-0.441873	-0.847996	-0.497073	0.871268	-0.666432	-0.241755	-0.403103	-0.871237	-0.754745	0.301541	-0.772942	-0.282207	-0.744552	0.200919	0.24345	-0.718564	0.157302	-0.804481	0.210701	"WT"
"232"	0.275305	-0.321447	-0.440512	-0.770693	-0.553917	0.143576	-0.257747	-0.706347	-0.751035	-0.724213	-0.244169	-0.0793622	-0.114202	-0.364753	-0.41547	0.0688359	-0.0576109	-0.168864	-0.786355	-0.894166	-0.437207	-0.699511	-0.348401	-0.332177	0.0539315	-0.270363	-0.295569	-0.549635	-0.67779	-0.298137	0.184623	-0.506529	-0.424026	-0.512981	-0.438515	0.0555844	-0.795233	-0.482775	-0.292926	-0.699607	-0.77821	-0.74305	0.666575	-0.0235689	0.153585	-0.494812	-0.8614	-0.77821	0.341826	0.121506	-0.505648	-0.630405	-1.36177	0.343067	-0.656347	0.0491568	-1.08077	0.051734	"WT"
"233"	0.125334	-0.128167	-0.135163	-0.280498	-0.302877	0.0321432	0.0930192	-0.0365821	0.0886708	0.0127975	0.376846	0.185143	-0.13291	-0.350591	-0.59894	0.0657653	-0.00731132	-0.0421448	-0.0206053	0.124368	0.0355676	-0.0356339	-0.211107	-0.266942	-0.199174	0.0746561	0.0398824	0.0195169	-6.05945e-05	0.0598259	0.092681	-0.167779	-0.0247822	-0.287367	-0.317569	-0.0462967	0.0937089	0.0240501	0.0220624	0.0958974	-0.201634	-0.531971	0.0649242	0.141734	-0.281327	-0.286068	-0.332315	0.441728	0.221407	0.596849	0.0330177	0.409896	0.718386	-0.0561402	-0.562598	0.0898235	0.050244	0.00545748	"WT"
"234"	0.204892	-0.223776	-0.193234	-0.287605	-0.315921	0.162545	-0.0381663	-0.0318989	-0.0896572	-0.370337	0.452248	0.21702	-0.268641	-0.509984	-0.790048	0.65417	0.138906	-0.158428	-0.635421	-0.772875	0.0112953	-0.0443822	-0.14183	-0.272602	-0.290369	0.173741	0.0960864	-0.177498	-0.145216	-0.293242	0.116458	0.0408504	-0.19103	-0.267601	-0.496263	0.0396438	-0.0710984	-0.151202	0.0234825	-0.173715	-0.197446	-0.471005	-0.459431	-0.442656	-0.376925	-0.37805	-0.531725	-0.467043	0.2754	-0.0578917	-0.307485	0.0778036	0.274041	0.202913	-0.656322	0.210027	-0.524764	0.218422	"WT"
"235"	0.00739646	-0.342263	-0.354817	-0.377073	-0.497195	-0.0667431	-0.0744426	-0.00470508	0.0923428	0.0545151	0.357327	0.138932	-0.112754	-0.299594	-0.568411	0.108478	0.0878023	-0.0780092	-0.0396751	0.0166817	-0.205971	-0.28401	-0.275104	-0.436486	-0.304231	0.184813	-0.00860677	-0.0238212	-0.0312368	-0.124539	0.0189475	-0.352989	-0.298996	-0.379215	-0.530652	-0.116864	0.0203137	0.0610434	0.0129119	0.0237805	-1.0072	-0.507841	-0.389566	-0.0849075	-0.0113219	-0.291693	-0.361848	-0.52607	0.221951	0.347779	0.0379585	0.266109	0.778898	-0.0357419	-0.679515	0.0800163	-0.0163996	0.00252251	"WT"
"236"	0.177714	-0.426249	-0.839077	-0.368376	-0.798504	0.042084	-0.0188371	-0.0388375	-0.10774	-0.733001	-0.282553	0.146642	-0.237325	-0.306837	-0.491529	0.0466866	0.0960054	-0.285121	-0.0371948	-0.49274	-0.683178	-0.683259	-0.339617	-0.213384	-0.229758	-0.0866958	-0.257523	0.134011	-0.064403	-0.512012	0.166034	-0.476001	-0.601341	-0.585784	-0.644535	0.269847	-0.326865	-0.15056	-0.647565	-0.027572	-1.45943	-0.827239	-0.613531	-0.551769	-0.105175	-0.451165	-0.758648	0.00788439	0.329457	0.448119	-0.31924	-0.254997	-1.5008	0.207618	-0.628947	-0.0700515	-0.441354	-0.0713515	"WT"
"237"	0.28915	-0.0437664	-0.299761	-0.252063	-0.394532	0.140386	0.0214087	-0.0123532	0.163383	0.0413972	0.269165	0.192421	-0.156346	-0.466044	-0.648695	0.0910295	-0.020598	0.00917516	-0.0146686	-0.0485972	0.046519	-0.154528	-0.128294	-0.149677	-0.202436	0.190577	0.0830431	-0.0297353	0.0267151	0.087069	0.277913	-0.192472	0.0265168	-0.340006	-0.452594	-0.101541	0.0462815	0.159668	0.0322984	0.206856	1.44278	-0.322227	0.0528888	-0.00273361	-0.137256	-0.385507	-0.5608	0.0526524	0.273015	0.485757	-0.0290418	0.321339	1.00087	0.00322802	-0.634478	0.200303	0.00286811	0.0886437	"WT"
"238"	0.29799	-0.0903206	-0.0447601	-0.259989	-0.216833	0.176284	-0.104477	-0.176252	0.132893	-0.0197026	0.294359	0.276497	-0.191613	-0.358114	-0.485671	0.434423	0.21359	-0.183546	-0.340662	-0.475294	0.0123684	-0.0468227	-0.0080162	-0.0476545	-0.148147	0.171758	-0.0659682	-0.0896081	0.0582195	-0.0365081	0.527741	0.0369182	-0.158466	-0.263828	-0.580222	0.11226	0.092654	-0.0752175	0.146095	-0.260627	1.32418	-0.342461	0.427917	-0.204976	-0.36267	-0.321495	-1.02036	-0.912266	0.251398	-0.610497	-0.203741	-0.556306	0.0631992	0.15562	-0.461657	0.162983	-0.28098	0.117309	"WT"
"239"	0.265209	-0.23682	-0.202069	-0.224097	-0.396415	0.113194	0.11699	0.0931139	0.156565	-0.115477	0.44815	0.0936548	-0.201155	-0.448562	-0.677952	0.252706	-0.070265	-0.13389	0.086906	-0.149362	-0.0589162	-0.11669	-0.0359903	-0.243964	-0.228202	0.246736	0.172782	-0.0611331	0.00680786	0	0.201985	0.0156974	-0.140085	-0.304861	-0.522785	0.0755463	0.104699	0.00506937	0.0232837	0.165597	-2.05311	-0.666036	0.756332	-0.0721536	-0.252762	-0.350256	-0.110769	-1.03171	0.265521	0.361499	-0.0545241	-0.106476	1.0514	0.0397701	-0.646693	0.165957	-0.046924	0.106737	"WT"
"240"	0.179817	0.0614859	-0.0226292	-0.102417	-0.245863	0.0507315	-0.0371771	0.169091	0.00276732	-0.0566908	0.870937	0.197211	-0.300422	-0.635423	-0.90534	0.422631	0.07098	-0.119448	-0.171581	-0.176081	0.323981	0.157975	-0.0033278	-0.265546	-0.386976	0.22158	0.0844181	-0.0113102	-0.116254	-0.0525912	0.26847	0.172692	-0.0372348	-0.138712	-0.439099	-0.124928	0.190539	0.0356661	0.0141982	0.00558683	0.0892676	-0.647712	0.792672	0.147176	-0.599825	-0.262004	-0.61703	-0.133856	0.209104	0.429	-0.0199279	0.514461	1.00692	-0.0137303	-0.725833	0.287153	-0.173783	0.192649	"WT"
"241"	0.177714	-0.125633	-0.0384241	-0.156441	-0.467428	0.0790196	0.126946	-0.0532542	-0.00537104	-0.00237085	0.616781	0.0902708	-0.236745	-0.444292	-0.790414	0.227273	0.0161254	-0.12233	-0.0621344	-0.0942194	0.180301	0.0244048	-0.131288	-0.330028	-0.306438	0.208118	-0.120481	0.0281448	0.045401	-0.0235322	0.246335	-0.0200771	-0.0325539	-0.168137	-0.673911	0.0376915	0.0458902	0.0535701	-0.0408872	0.0519428	-0.333423	-0.524965	0.982787	0.260821	-0.360583	-0.364651	-0.8372	-1.19298	0.278627	0.560236	-0.108557	0	0.282796	0.0604763	-0.693388	0.248911	-0.0924448	0.094182	"WT"
"242"	0.113354	-0.0612686	-0.0641103	-0.199676	-0.34783	0.0181784	-0.10897	-0.304906	-0.156796	-0.255661	0.722107	0.312305	-0.161395	-0.598809	-1.05508	0.874089	0.273934	-0.301538	-0.642788	-1.25162	0.126272	0.119555	-0.0577941	-0.289113	-0.435064	0.184737	0.179779	-0.0777412	-0.585237	-0.612668	0.172283	0.23705	-0.026593	-0.31656	-0.732901	0.0257942	0.156448	-0.0616058	-0.364041	-0.658757	1.25335	-0.809656	0.402275	-0.98758	-0.246478	-0.380369	-0.877123	-0.713358	0.278924	-0.683738	-0.422731	-0.393234	-0.286881	0.290047	-0.812721	0.288122	-0.832249	0.233913	"WT"
"243"	0.0504669	0.0400227	0.0920856	0.00901746	0.0499931	-0.00116761	0.0243481	0.112193	0.0987429	0.197589	0.0904063	0.0728878	0.0101783	-0.051447	-0.125733	-0.258011	-0.0844944	0.0176227	0.178198	0.272823	0.18409	0.0413832	0.0321855	-0.032675	0.00345832	0.0201288	0.0163537	0.0107655	0.0958839	0.279115	-0.18933	0.0683269	0.0645932	0.114727	0.15981	-0.534786	-0.0370764	0.035455	0.187413	0.573879	5.73083	0.345816	2.67161	0.954256	0.179231	-0.0569384	-0.0439151	1.03401	0.0407943	0.587874	0.122633	0.3908	1.9391	-0.142957	-0.0562122	0.107996	0.243827	-0.0419814	"ERCC2"
"244"	0.185955	-0.229776	-0.400056	-0.282074	-0.620738	0.209378	0.129982	-0.129104	-0.154548	-0.139662	0.199399	0.103424	-0.274758	-0.419019	-0.723446	0.428153	0.0293893	-0.0244505	-0.281932	-0.567757	-0.165546	-0.315838	-0.131539	-0.516714	-0.133456	0.360016	0.0191753	0.0333419	-0.219413	-0.294567	0.25463	-0.269032	-0.444058	-0.232147	-0.669219	0.0649518	0.220441	-0.0362063	-0.15681	-0.170818	-1.12433	-0.647535	-1.04264	-0.222315	-0.467653	-0.45418	-0.559007	-1.17393	0.323693	-0.130519	-0.231456	0.0830295	0.846842	0.171181	-0.669979	0.0973681	-0.399291	0.216424	"WT"
"245"	0.256032	-0.101892	-0.0662839	-0.163459	-0.426059	0.0378461	0.0609605	0.0464212	0.0427564	0.0673221	0.543526	0.207393	-0.252771	-0.521177	-0.823401	0.0890099	0.0513025	-0.0306944	-0.0898952	0.0403454	0.232869	-0.134475	-0.0213358	-0.283014	-0.242335	0.212183	0.0057449	-0.00842537	0.0372698	0.00126901	0.276032	0.0024649	-0.0619612	-0.225083	-0.488579	-0.248315	0.117363	0.0770789	0.0652414	0.206056	-1.11548	-0.740382	0.741782	-0.0835356	-0.123302	-0.420092	-0.728799	-0.317405	0.297872	0.392482	-0.0110325	0.285165	1.55841	-0.00418989	-0.686167	0.200253	0.00404829	0.120511	"WT"
"246"	0.332095	-0.414522	-0.318486	-0.559016	-0.794995	0.042182	-0.0680144	-0.00709818	-0.0412731	-0.280275	0.0152264	0.0329049	-0.165658	-0.366072	-0.617988	-0.0278823	0.0779129	-0.111296	-0.104072	-0.12403	-0.378468	-0.457837	-0.207195	-0.388775	-0.121097	0.042182	-0.192589	0.0542233	-0.289282	0.0224175	0.235837	-0.383863	-0.503235	-0.356306	-0.623307	0.0263043	-0.0638977	-0.190505	-0.0810261	-0.0341766	-1.82782	-0.883146	0.721023	-0.136629	-0.0645719	-0.429871	-0.282934	-0.819213	0.303202	0.0705817	-0.217719	-0.138194	0.0380006	0.154298	-0.645742	-0.0583062	-0.244618	-0.0316467	"WT"
"247"	0.287709	-0.142603	-0.224992	-0.540701	-0.518523	-0.0175178	-0.107648	-0.182419	-0.12378	0.167114	0.113434	0.123335	-0.165884	-0.251817	-0.534374	-0.112228	0.061237	-0.00658359	0.00230647	-0.0137624	-0.0118381	-0.383194	-0.0895083	-0.236136	-0.280357	-0.0657749	-0.181436	0.0272956	-0.1825	0.138395	0.134089	-0.408686	-0.0882149	-0.243962	-0.439974	-0.0605417	-0.0821971	-0.155952	-0.0745519	0.122474	-0.70929	-0.409284	0.929609	0.272155	-0.168038	-0.352687	-0.62293	-0.166072	0.271963	0.711046	-0.0533964	-0.0499094	0.615953	0.0244615	-0.565421	-0.0182321	-0.042916	-0.0742952	"WT"
"248"	0.222124	0.0387171	-0.0386315	-0.109346	-0.352102	0.120564	0.118865	0.0745739	0.054404	0.0817623	0.752911	0.240302	-0.305696	-0.675867	-1.02557	0.242865	0.0713783	-0.00826575	-0.0738806	-0.167368	0.276711	0.144268	-0.080988	-0.187406	-0.376972	0.243706	0.197085	0.00207599	-0.0537363	0.0447718	0.224151	0.122156	0.0575265	-0.153544	-0.509099	-0.0808705	0.198016	0.0818577	0.1153	0.122063	0.0982444	-0.64442	0.128161	-0.0171834	-0.267962	-0.403977	-0.683087	-0.240454	0.290177	0.372674	-0.0443956	0.245909	1.10452	0.0189475	-0.83786	0.300147	-0.0677438	0.152599	"WT"
"249"	0.0881009	0.00552934	0.0547374	-0.0798058	-0.0944735	0.0297002	0.120179	0.000432744	0.11059	0.0514974	0.124725	0.0861859	-0.101716	-0.142428	-0.157036	0.099955	0.00765479	-0.0537557	-0.0592304	0.0802483	0.0747383	0.0326651	-0.0004906	-0.0321556	-0.0906048	0.0647863	0.0488779	0.0957894	0.00108162	0.102819	0.18362	0.0450934	-0.00962742	-0.0234941	-0.233323	0.0535423	0.0243339	-0.10209	0.102268	0.21867	1.24261	-0.0163311	1.08927	0.29	-0.580651	-0.102259	-0.51946	-0.253164	0.102685	-0.116833	0.0437225	0.0408083	0.925035	-0.0448107	-0.10882	0.0678452	0.0734912	0.0294034	"ERCC2"
"250"	0.173422	-0.257616	-0.213814	-0.405287	-0.405925	0.268818	0.0559592	-0.214247	-0.355175	-0.451926	0.33989	0.0694135	-0.173601	-0.295916	-0.542158	0.617534	0.0345397	-0.151734	-0.216196	-0.849599	-0.0743362	-0.176104	-0.152806	-0.292079	-0.32355	0.174151	-0.0175806	-0.0244535	-0.25789	-0.493875	0.127858	-0.0375457	-0.216957	-0.326798	-0.650003	0.113487	0.0305056	-0.0810765	-0.0663216	-0.676667	0.0985004	-0.740642	0.277533	-0.569075	-0.356779	-0.310359	-0.726477	-1.02503	0.240204	0.255972	-0.4133	-0.344016	0.187704	0.26295	-0.688611	0.120378	-0.606865	0.161772	"WT"
"251"	0.127118	0.0942766	0.0167816	-0.139406	-0.253649	0.0258934	0.0571799	0.0973411	0.0329331	-0.0187099	0.791331	0.187261	-0.283676	-0.636737	-0.874108	0.484169	0.153961	-0.0640696	-0.270365	-0.396172	0.365502	0.136664	-0.0225178	-0.279809	-0.465634	0.3036	0.157057	0.00583111	-0.0820932	-0.240379	0.131445	0.190741	0.0533616	-0.0760279	-0.512487	0.0486547	0.0853431	0.132801	-0.00787984	-0.0712454	0.757552	-0.356221	0.314731	-0.111101	-0.40117	-0.287195	-0.328694	-0.151971	0.216635	-0.0664047	-0.0837771	0.133393	0.650921	0.0569164	-0.681259	0.330948	-0.235075	0.229391	"WT"
"252"	0.421716	-0.587717	-0.360866	-0.826151	-0.521428	0.16606	-0.0121451	-0.548622	-0.154837	-0.189034	-0.564909	-0.0320951	-0.26048	-0.242589	-0.514757	-0.0932125	-0.0286194	0.000158688	-0.0274764	-0.308041	-0.63326	-0.571815	-0.285166	-0.341228	0.103692	0.152793	-0.199691	-0.183933	-0.228944	-0.197117	0.447241	-0.591179	-0.693973	-0.609962	-0.399827	-0.310787	0.0673221	0.00501186	-0.352816	-0.0984901	0.200919	-0.324601	0.349241	-0.171913	-0.448066	-0.474085	-0.863937	-1.11636	0.353436	0.036876	-0.147426	0.0943982	1.14003	0.130272	-0.575445	-0.11923	-0.248238	0.037087	"WT"
"253"	0.219686	-0.139214	-0.150041	-0.189072	-0.463026	0.0215934	0.0351453	-0.00644012	0.117296	-0.114343	0.506734	0.183379	-0.308559	-0.545037	-0.826811	0.381582	0.16395	-0.124377	-0.315851	-0.398478	0.0390822	0.0429104	-0.139484	-0.240447	-0.347057	0.270959	0.0035015	-0.18442	0.00129784	-0.047	0.0967341	0.0487802	-0.175527	-0.13497	-0.52771	-0.0536449	0.173729	0.0285692	-0.0580403	-0.0397092	0.430082	-0.286712	0.965781	-0.00399458	-0.455962	-0.387661	-0.595609	-1.03609	0.28193	-0.10714	-0.0977628	-0.365336	0.669852	0.0813396	-0.733171	0.191841	-0.304535	0.195411	"WT"
"254"	0.209715	-0.132364	-0.244406	-0.342545	-0.364777	0.0836014	0.0594107	0.0507594	-0.124917	-0.0342342	0.428903	0.131023	-0.217182	-0.334378	-0.718127	0.215952	-0.000161591	0.00883106	-0.077315	-0.120473	-0.0313209	-0.15808	-0.0652691	-0.28092	-0.237918	0.126682	0.191411	-0.0622579	-0.0990046	-0.135	0.254461	-0.245988	-0.218041	-0.187236	-0.45269	-0.157784	0.195398	0.0443382	0.00301209	-0.0681808	-2.48285	-0.409999	0.194289	-0.0537917	-0.00352014	-0.398412	-0.794512	-0.464668	0.292263	0.199763	-0.0221032	-0.169498	0.829841	0.00373175	-0.713592	0.14483	-0.111134	0.0490313	"WT"
"255"	0.266253	0.0360602	-0.285126	-0.274287	-0.267159	0.0604763	0.0102213	0.0961809	0.0582056	0.081626	0.262361	0.0587737	-0.156952	-0.322321	-0.588864	0.13076	0.0618868	0.0429104	-0.0851554	-0.083239	0.0664406	-0.126922	0.0353001	-0.243281	-0.16727	0.179855	0.0846222	0.0299263	-0.0566697	0.0640275	0.297943	-0.224525	-0.00177127	-0.349669	-0.233569	-0.190386	0.0760254	0.124857	0.117762	0.153325	-0.408711	-0.536131	-0.0473056	0.279673	-0.248408	-0.42071	-0.180512	-0.176322	0.299186	0.479168	-0.000704207	-0.0320199	1.33114	-0.0149266	-0.530935	0.0805758	0.020584	0.0686708	"WT"
"256"	0.283803	-0.143229	-0.161936	-0.264324	-0.340037	0.0241353	0.0735461	0.0639171	-0.00183772	0.10122	0.543189	0.202449	-0.287668	-0.57375	-0.841195	0.253033	-0.0364134	-0.0212142	-0.142256	-0.0476366	0.092221	0.021039	-0.0699318	-0.291068	-0.304803	0.124672	0.0532087	0.0335957	0.0517619	-0.000479054	0.299866	-0.0683759	-0.22754	-0.136012	-0.500706	-0.133	0.245654	0.0488918	0.0394473	0.0346383	-1.4489	-0.367897	0.0985004	0.183188	-0.493969	-0.381788	-0.647646	0.0315081	0.281289	0.189666	-0.0497586	0.175684	1.13782	0.0181071	-0.76798	0.163769	-0.0876858	0.13455	"WT"
"257"	0.327768	-0.152449	-0.436149	-0.421123	-0.458606	0.16624	0.0742451	0.0906909	0.0955194	0.14909	-0.257742	0.0364822	-0.0818077	-0.265213	-0.488489	-0.158635	-0.0125918	0.00683658	0.110751	0.158376	-0.174276	-0.476846	0.00590296	-0.320468	-0.0825698	0.166728	0.142466	0.00389003	0.0926946	0.169168	0.208018	-0.495034	-0.148534	-0.42442	-0.214672	-0.255827	0.169938	0.205255	0.127501	0.275138	-0.275008	-0.429959	-0.289834	0.381826	0.207818	-0.419592	-0.689222	-0.230612	0.294465	0.313687	0.0478175	0.294077	0.881234	-0.0626345	-0.584888	0.062481	0.180759	0.0505365	"WT"
"258"	0.107326	-0.343833	-0.473621	-0.418321	-0.521776	0.232931	0.0816669	-0.340841	-0.078748	-0.135065	-0.132085	0.0516088	-0.212278	-0.382527	-0.630792	0.0327638	0.140569	-0.172978	-0.352722	-0.155346	-0.105861	-0.521577	-0.269444	-0.427452	-0.270335	0.35035	0.0158258	-0.161976	-0.342803	-0.0903574	0.102927	-0.370048	-0.439007	-0.449617	-0.470475	0.0104505	0.116285	0.0668952	-0.248277	-0.149191	-1.76129	-0.796979	0.251543	-0.289661	-0.376068	-0.544372	-0.598549	-0.353067	0.375201	0.396499	-0.20643	-0.732761	-0.0496301	0.131787	-0.659716	-0.0628892	-0.24305	0.108116	"WT"
"259"	0.0977591	-0.0989644	-0.0375028	-0.158785	-0.124199	-0.12705	0.0189617	0.277806	0.0773661	0.145195	-0.0362699	0.0752588	-0.0419398	-0.0934357	-0.156452	-0.296013	-0.210802	0.0877344	0.171732	0.186158	-0.00692566	-0.0675699	-0.149815	-0.125335	0.0296861	-0.0582311	0.0754642	-0.0108377	0.0206551	0.349082	-0.063869	-0.142438	-0.0569564	-0.0887671	0.0321855	-0.52537	-0.146594	-0.0227318	0.139037	0.686774	2.6048	0.16642	1.51457	1.2041	0.0201857	-0.147867	-0.0697532	0.214137	0.121493	0.330203	0.11542	0.398405	2.22203	-0.140624	-0.16991	-0.00135388	0.241535	-0.156983	"ERCC2"
"260"	0.366812	-0.156331	-0.210534	-0.312782	-0.257256	0.175825	0.0488918	0.0390261	0.0379023	0.0315222	0.187552	0.201044	-0.15003	-0.324227	-0.523069	0.0660685	0.0823483	-0.105562	-0.164348	-0.0223772	-0.0210649	-0.243629	-0.0361397	-0.063676	-0.10359	0.0985408	0.140399	0.0201146	0.0588429	0.0209964	0.385718	-0.00756074	-0.198333	-0.240493	-0.497242	0.314697	0.00666426	0.0499374	-0.00326707	-0.0534982	-0.669026	-0.632859	-1.50589	0.105517	-0.734834	-0.290129	-0.871728	-1.7117	0.249688	-0.137734	-0.0718639	-0.411107	0.206956	0.0654069	-0.480708	0.14672	-0.0659365	0.0752725	"WT"
"261"	0.168411	-0.297981	-0.477159	-0.310146	-0.546479	-0.019109	0.0313811	0.0822393	-0.0948802	0.0564725	0.331843	0.130628	-0.238465	-0.591747	-0.766775	0.22567	0.103827	-0.0371549	-0.235401	-0.426362	0.0265593	-0.251029	-0.285574	-0.40887	-0.439841	0.218744	0.188882	0.104149	-0.259485	-0.239091	0.148374	-0.2899	-0.265384	-0.383776	-0.635981	0.0630749	0.0686295	0.133945	-0.155592	-0.0642008	0.047664	-0.896144	1.46063	-0.119593	-0.524938	-0.480287	-1.18925	-0.505109	0.346043	-0.30189	-0.0956508	-0.102098	0.296393	0.0779676	-0.785281	0.117775	-0.398946	0.238677	"WT"
"262"	0.229576	-0.0929586	-0.31067	-0.180052	-0.363093	-0.0253723	0.00468116	-0.110637	0.0343284	0.11366	0.202223	0.0996992	-0.1579	-0.282247	-0.496448	-0.245858	-0.204948	-0.0542844	-0.0481347	0.293688	-0.135209	-0.114493	-0.143676	-0.272513	0.00250811	-0.0265768	-0.0923279	-0.153028	-0.0442572	0.287189	0.228517	-0.12591	-0.258146	-0.286429	-0.250116	-0.15651	-0.369869	-0.207991	-0.11855	0.631728	-0.147958	-0.511872	0.383331	0.128742	0.211149	-0.263421	-0.130332	-0.224658	0.200555	1.01893	0.23255	0.990723	1.33685	-0.286492	-0.472786	0.104967	0.134274	-0.193803	"WT"
"263"	0.0540149	0.0193319	0.0241778	-0.00346808	0.00275292	0.0152977	0.123944	0.144216	0.0550012	0.276354	-0.186685	-0.0603958	-0.0191762	0.0566806	0.0253832	-0.558325	-0.2195	0.0349481	0.280553	0.433066	0.0409205	-0.0164215	-0.0067981	-0.0696154	0.133577	-0.0888653	-0.0475844	0.129705	0.181013	0.394404	-0.23694	-0.0519135	-0.0717305	0.0551957	0.322966	-0.648218	-0.175235	-0.0075883	0.261735	0.796747	3.95318	0.597259	3.44996	1.25319	0.267704	-0.00736932	0.119489	1	-0.000725858	0.620417	0.191714	0.290837	1.96181	-0.210411	0.0574711	-0.0298605	0.400144	-0.172584	"ERCC2"
"264"	0.135863	-0.0953641	-0.149828	-0.201908	-0.212013	0.0670604	-0.0510449	-0.0578256	-0.260062	0.0107226	0.0199011	0.0209822	-0.115649	-0.127379	-0.226768	0.0156117	0.0180501	-0.0742588	-0.0926047	-0.0752145	-0.188358	-0.133489	-0.0611662	-0.0121131	-0.0987543	-0.0918865	0.0332151	0.0405979	-0.219735	-0.0500199	0.0926405	-0.121341	-0.149751	-0.146819	-0.189669	-0.0988222	0.0147552	0.0453451	-0.149556	-0.0945952	-0.648464	-0.048833	1.02915	-0.163195	-0.605927	-0.169462	0.00795613	-0.859402	0.138906	-0.574004	-0.0846183	0.18954	0.862495	0.0909483	-0.232676	0.0932762	-0.11939	0.0359335	"WT"
"265"	0.295453	-0.153893	-0.291278	-0.424612	-0.328978	0.0857374	-0.00367345	-0.0175076	-0.0812596	0.10435	0.0248445	0.0202568	-0.170707	-0.383859	-0.511345	-0.209788	-0.0550606	-0.0293068	-0.0142183	0.0590645	-0.12422	-0.260506	-0.283808	-0.119173	-0.0287607	0.152832	-0.0850406	0.0167245	-0.238451	0.210863	0.274852	-0.21388	-0.249179	-0.252066	-0.430795	-0.0703893	0.0313811	-0.0413963	-0.0277235	0.191285	0.43051	-0.67442	-0.201634	-0.249713	-0.294978	-0.427813	-0.753699	-0.554924	0.312793	0.496841	0.00129784	-0.132988	1.76325	-0.00536959	-0.590849	0.0506062	0.0412149	-0.0507176	"WT"
"266"	0.153637	-0.18312	-0.17751	-0.258259	-0.643493	0.381018	-0.307118	-0.462177	-0.643007	-0.726346	0.138316	0.12006	-0.0323179	-0.25095	-0.600765	0.22451	0.117908	-0.190457	-0.210992	-0.920314	-0.106851	-0.395044	-0.140002	-0.176678	-0.200826	-0.377699	-0.56059	-0.170665	-0.537948	0.0457784	0.178721	0.0118105	-0.2225	-0.384049	-0.730873	0.480286	-0.353636	-0.539532	-0.485426	-0.925999	0.0854383	-0.255717	-0.485426	-1.21895	-0.924859	-0.302906	-0.409255	-1.49365	0.239337	-0.340691	-0.340923	-0.912266	0.146668	0.250634	-0.46369	0.110777	-0.728469	0.234465	"WT"
