	A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	Genotype
325	0.004988412	0.003219075	0.004344847	0.002811916	0.003551973	0.003618496	0.005649135	0.002283629	0.003465906	0.002294139	0.005570193	0.00273352	0.011029791	0.006770214	0.013780947	0.008392619	0.003170929	0.002347242	0.008069001	0.003393692	0.002537124	0.002194826	0.005649135	0.003074116	0.002112037	0.001442031	0.005242535	0.002343017	0.053914575	0.017582347	0.02968204	0.058536755	0.010750221	0.006907598	0.117621206	0.006060164	0.008626221	0.011804602	0.068072072	0.012823456	0.006552729	0.010421948	0.077655048	0.012775023	0.056781525	0.021927409	0.112721082	0.029479956	0.004728828	0.00175251	0.00339742	0.002753244	0.001572563	0.001575184	0.001578158	0.001524439	0.00178757	0.001733868	0.002075569	0.001819018	0.002587418	0.001424053	0.000617554	0.001867111	0.011197864	0.005374363	0.008748356	0.005506488	0.003991891	0.003335684	0.004311066	0.004534229	0.006806516	0.004953907	0.005240812	0.004280043	0.003524888	0.003757917	0.003005427	0.002841256	0.002610313	0.00175251	0.001613774	0.002471662	0.000786281	0.001019237	0.001193241	0.001016293	0.001375054	0.001651302	0.005604037	0.001230512	0.001612449	0.001384496	0.00168798	0.002009174	WT
326	0.006066373	0.006575463	0.009589641	0.005156796	0.005754114	0.006662123	0.007049427	0.004044888	0.004086892	0.00416762	0.009345772	0.002552522	0.013392342	0.009937523	0.01553813	0.01121055	0.003561696	0.002948996	0.007929895	0.003140172	0.002412205	0.002467453	0.006210209	0.003418583	0.002156077	0.001791687	0.003504664	0.002917168	0.049404965	0.015551774	0.026456817	0.06200377	0.009605091	0.006615314	0.05440277	0.007836025	0.011256957	0.013183249	0.052199326	0.012082472	0.008366865	0.006387754	0.044781822	0.007060873	0.085512233	0.02783107	0.104987367	0.047650076	0.005170397	0.002534046	0.00381056	0.003681118	0.004492595	0.002587812	0.002836226	0.003995089	0.003513506	0.00260031	0.002867561	0.002924816	0.004679391	0.001504375	0.0018593	0.002870198	0.018298709	0.004200269	0.009942785	0.007213504	0.009847769	0.0034963	0.004643177	0.005690679	0.010009407	0.003728746	0.004532597	0.004546182	0.007241915	0.003549385	0.003694136	0.002930496	0.002023199	0.001319093	0.001387952	0.001189856	0.001761097	0.000825898	0.002035679	0.002043999	0.001593334	0.001177499	0.003854249	0.001653157	0.001782625	0.000987246	0.002128409	0.001977783	WT
327	0.003352571	0.003111145	0.005900475	0.0024703	0.003408763	0.003518791	0.004940607	0.002304474	0.002265166	0.002143487	0.00448533	0.001569743	0.01577705	0.010528068	0.012361548	0.008903468	0.003440797	0.002295107	0.00472038	0.003392054	0.002862075	0.001984959	0.004081371	0.00330642	0.001400285	0.001545304	0.004236145	0.00263038	0.089726292	0.025474852	0.033053703	0.101638984	0.008352019	0.005049235	0.065849301	0.005383042	0.008393275	0.006406003	0.043821036	0.008082359	0.006424835	0.006181217	0.047095965	0.00619412	0.107168865	0.029893567	0.123346746	0.045590046	0.002675636	0.00248787	0.002422262	0.002165229	0.001655914	0.001655964	0.00117092	0.001516059	0.001307164	0.001255819	0.001933632	0.001220619	0.001739594	0.001233411	0.001001922	0.001265601	0.006588393	0.003731805	0.005651944	0.003949759	0.003679809	0.002431095	0.002693116	0.003061845	0.004758079	0.003830249	0.004143497	0.003539794	0.002566614	0.00243674	0.002630045	0.002284255	0.001726216	0.000977378	0.001453357	0.001118305	0.000735962	0.000951298	0.000761098	0.001664693	0.000627439	0.000941865	0.003196412	0.000854433	0.000855538	0.000902496	0.001252402	0.001234732	WT
328	0.006356629	0.007874374	0.019060672	0.004729127	0.006492653	0.006214971	0.012245486	0.004442456	0.007043397	0.004617738	0.008878211	0.002821611	0.006977055	0.006479908	0.01212777	0.007198	0.003841919	0.003392038	0.009530336	0.004291245	0.002673445	0.002786022	0.0071432	0.004125138	0.002543449	0.001420842	0.00769445	0.002922383	0.015968104	0.008579032	0.007659644	0.02025632	0.01480885	0.011872133	0.132303487	0.00954583	0.011610392	0.015215964	0.077044518	0.016024573	0.009097722	0.013142792	0.084638947	0.011487987	0.022729374	0.015697804	0.073404921	0.01732616	0.005603639	0.003482298	0.003758964	0.003899635	0.003168441	0.00259434	0.002781247	0.002965566	0.002856475	0.001938889	0.003186904	0.002029506	0.005148064	0.002500947	0.002082353	0.002712857	0.025216378	0.008441935	0.014652289	0.009664313	0.010270118	0.005356057	0.007092179	0.006778437	0.013040428	0.006711537	0.00834219	0.008407953	0.007451145	0.005644995	0.003867226	0.004215926	0.003416853	0.002216008	0.002608261	0.001865043	0.001201822	0.000669507	0.00236406	0.001412174	0.002359696	0.002982905	0.006373808	0.003575796	0.00176118	0.001929302	0.00275168	0.002309594	WT
329	0.00727853	0.006169112	0.014493718	0.004665548	0.005266142	0.006380156	0.009993356	0.004350505	0.006744332	0.004359825	0.008346671	0.004342185	0.007438423	0.006506665	0.011001619	0.00693673	0.003666628	0.00313201	0.006588054	0.004322493	0.002333858	0.00293823	0.004796811	0.003045354	0.002145924	0.001484196	0.006491855	0.002763209	0.018201597	0.008222708	0.009001324	0.022007899	0.013571996	0.013192408	0.130882663	0.010840539	0.013823622	0.019056519	0.073551103	0.017588472	0.009350097	0.013914336	0.071874111	0.013737095	0.028232198	0.016445416	0.086012655	0.020410954	0.004871967	0.003472225	0.003846437	0.003896405	0.003167057	0.002163644	0.003213942	0.003097797	0.003600069	0.002687472	0.003524828	0.00249857	0.004723098	0.00212729	0.001980987	0.00275723	0.025430595	0.006365746	0.017008464	0.010670837	0.010956305	0.005573022	0.006155517	0.005476462	0.013038088	0.004673864	0.008371466	0.007798568	0.01034836	0.004422523	0.004894204	0.004250729	0.002998133	0.001818785	0.002764627	0.002435253	0.001455134	0.00065565	0.00196105	0.001936123	0.003113573	0.001285313	0.005654411	0.002347142	0.001114439	0.001623458	0.00174793	0.002125365	WT
330	0.004822224	0.007168326	0.009675227	0.004390355	0.004268692	0.003874774	0.007967113	0.003911731	0.003939384	0.004184231	0.00486426	0.001987618	0.01164526	0.005400395	0.011540712	0.008533037	0.003731483	0.002389442	0.010135952	0.003670625	0.00257377	0.001849324	0.006289826	0.002738211	0.001849099	0.001459616	0.003891408	0.002732975	0.041083533	0.014026026	0.014688179	0.049784773	0.011079633	0.007765687	0.093527195	0.007557168	0.009102357	0.010919818	0.054092505	0.010431281	0.00876312	0.008173847	0.065667513	0.008530193	0.083467551	0.027151987	0.10071894	0.040728237	0.004717568	0.003208753	0.003341416	0.003622864	0.002334552	0.001788221	0.002000001	0.002553251	0.002959941	0.0022063	0.002233936	0.002541579	0.004230839	0.002055356	0.001589103	0.002410281	0.018196335	0.004856491	0.012104752	0.007106387	0.007721979	0.004745663	0.005200002	0.006441157	0.011227364	0.005638322	0.005238194	0.005718553	0.006012245	0.005050303	0.003606042	0.003133366	0.002976561	0.001474292	0.001954413	0.001625644	0.001077485	0.001719443	0.000971429	0.005048475	0.002041339	0.001225722	0.003928645	0.003812368	0.001614399	0.001115765	0.00195582	0.002922466	WT
331	0.003497234	0.004955675	0.006503366	0.002994336	0.003451122	0.005037641	0.008411121	0.002663932	0.003464201	0.002241051	0.005782019	0.002276492	0.014668044	0.008692814	0.014419639	0.010306344	0.003028093	0.002736716	0.008214779	0.00368945	0.00261166	0.002158989	0.004672845	0.002906108	0.001851555	0.001951883	0.004336514	0.002338019	0.06073624	0.01777569	0.022993479	0.071872165	0.008316593	0.00613912	0.087966587	0.005828262	0.010026909	0.007654597	0.053270435	0.008960498	0.007406222	0.007662947	0.063602212	0.00732169	0.084714539	0.026245612	0.107172993	0.044297833	0.004422701	0.002899278	0.003044464	0.002656996	0.002134631	0.001737279	0.00127358	0.001939975	0.002123176	0.001912292	0.001716867	0.001829187	0.003101822	0.001047063	0.001135172	0.001947331	0.012141565	0.005798556	0.008430822	0.00514146	0.006203772	0.003474557	0.003608476	0.004742162	0.006445354	0.005281567	0.004978914	0.003481356	0.005128346	0.003446584	0.002951446	0.002484526	0.003463058	0.001417425	0.002295057	0.001242232	0.000667072	0.000868639	0.001316032	0.001681312	0.000909932	0.001274861	0.007897588	0.001829187	0.001695663	0.001396085	0.001543834	0.00201448	WT
332	0.023817365	0.008252284	0.014371956	0.015074525	0.014239004	0.006435963	0.010090603	0.010255772	0.016874432	0.004986789	0.007803605	0.01121944	0.014409412	0.009592922	0.016831328	0.020879255	0.004988599	0.002795129	0.006570037	0.005420414	0.002797447	0.002747057	0.005792753	0.004125551	0.002973626	0.002211533	0.007803605	0.003063202	0.037064064	0.012534305	0.021740465	0.038025907	0.00949113	0.007231841	0.065289742	0.009012641	0.009287523	0.010752767	0.048023794	0.010052399	0.008813397	0.007285049	0.055058767	0.008525298	0.040356891	0.016645558	0.073169522	0.022185667	0.006657275	0.003362248	0.004101885	0.004636406	0.004481508	0.003187551	0.003183084	0.003853037	0.003274866	0.001474795	0.002952209	0.003114672	0.006946194	0.002276744	0.001961044	0.002926916	0.022749862	0.006879083	0.012979938	0.011570316	0.010323473	0.005731462	0.005245722	0.007111309	0.011462032	0.00611767	0.006522322	0.007114193	0.007814468	0.004789014	0.004848136	0.00468575	0.003378692	0.001468568	0.002781415	0.002276806	0.002280767	0.001195332	0.001655204	0.003594444	0.001955823	0.000928575	0.003810409	0.003079278	0.002654438	0.001465491	0.00332288	0.002846358	WT
333	0.003389437	0.002768225	0.005218995	0.001704708	0.002822853	0.002478784	0.004462108	0.002193183	0.002456141	0.001870537	0.002504604	0.001705705	0.016273778	0.010092765	0.013505238	0.009811597	0.003093847	0.001367025	0.003321178	0.003162356	0.002111752	0.001330079	0.003022719	0.002752668	0.001655826	0.001002073	0.004675261	0.001876276	0.091352306	0.025772596	0.034213268	0.104872674	0.007468585	0.004477005	0.058990456	0.004990594	0.008770237	0.005864439	0.036560502	0.007049516	0.006844079	0.00614605	0.039906694	0.006794392	0.121627215	0.033960094	0.128569862	0.05964229	0.00422196	0.002262451	0.0021425	0.002040791	0.001602745	0.001109626	0.00094153	0.001095556	0.001436481	0.000757348	0.001375014	0.001172339	0.001872708	0.00096759	0.000608426	0.001003184	0.007210105	0.003453215	0.005843183	0.00338006	0.002989737	0.002833088	0.002961898	0.002569577	0.00371383	0.002987318	0.00370196	0.002889951	0.002140238	0.002318184	0.002202922	0.001540973	0.001137423	0.000625151	0.001255202	0.000988508	0.000431508	0.000708272	0.000745378	0.000776849	0.001016048	0.000799423	0.002591372	0.001308657	0.000745261	0.000886957	0.001049011	0.001085921	WT
334	0.005125307	0.005218513	0.007430534	0.00418708	0.004411292	0.003804303	0.007487368	0.00435608	0.005973682	0.003362936	0.005603597	0.003577693	0.016275375	0.01062792	0.015409914	0.015106848	0.003273583	0.002351198	0.008226663	0.003565237	0.002675702	0.002282582	0.007004312	0.003342164	0.002037535	0.001849615	0.005883777	0.002862154	0.048451587	0.014775401	0.027496122	0.06422672	0.010250614	0.007627058	0.085981895	0.00584533	0.008533319	0.008470915	0.046131851	0.009876284	0.007640756	0.007566606	0.061919752	0.008395652	0.071741036	0.022595131	0.134459056	0.04100861	0.004722934	0.003146989	0.002469356	0.002889358	0.001189537	0.001505399	0.001546964	0.001637786	0.001410966	0.001412024	0.002085406	0.001784179	0.00368749	0.001758905	0.000950523	0.001822163	0.010092846	0.005294934	0.008461176	0.005297156	0.005378778	0.004397349	0.004772547	0.004178025	0.005055961	0.005577496	0.00519133	0.004529069	0.003655425	0.004329613	0.002816365	0.002863399	0.0028467	0.00134871	0.001960959	0.001738965	0.000879223	0.00103001	0.00111908	0.001370392	0.001469756	0.000988417	0.005413182	0.00224166	0.001442931	0.000913278	0.001161751	0.001856871	WT
335	0.006906197	0.005535692	0.01304139	0.006184615	0.006028836	0.005875727	0.011445509	0.004679506	0.006095615	0.004525109	0.009834918	0.003767542	0.006991861	0.006066064	0.008485039	0.008308825	0.00417854	0.003220766	0.009781042	0.00392905	0.002411534	0.002670785	0.006358616	0.002768158	0.002113146	0.002262554	0.005409205	0.002009356	0.018047369	0.00902327	0.015379134	0.02069268	0.013812395	0.011775927	0.126222021	0.009095023	0.012248056	0.013888083	0.072912132	0.014104426	0.010565732	0.010033937	0.076712364	0.010800288	0.034122674	0.019259754	0.093865749	0.023232958	0.005336921	0.003419189	0.004907602	0.003897261	0.002541629	0.002920257	0.001964106	0.002815828	0.002785947	0.00223043	0.00311499	0.002729961	0.004727333	0.002196568	0.00197721	0.00261939	0.016748846	0.008153452	0.014404132	0.008827531	0.009531109	0.006049104	0.005950087	0.005221014	0.009699223	0.006071725	0.00755385	0.007386954	0.007710055	0.005164904	0.006116993	0.004020459	0.003860751	0.001578087	0.002421934	0.002582522	0.001724677	0.001807778	0.001675267	0.003578448	0.002682764	0.002602168	0.008021099	0.003372305	0.002194833	0.001365434	0.002347937	0.002710764	WT
336	0.018889422	0.010799233	0.009086295	0.004519772	0.006255304	0.007129838	0.007181624	0.00389114	0.005090418	0.003333132	0.008330903	0.004255182	0.006657391	0.005488751	0.007078555	0.012633693	0.014152169	0.002945245	0.00717339	0.003100339	0.002801855	0.003473511	0.005440624	0.0033836	0.002920732	0.0025251	0.006816193	0.003008715	0.018315494	0.007318334	0.014973866	0.031054431	0.037808637	0.006510542	0.084406894	0.007694818	0.006190145	0.009003706	0.048747993	0.010387652	0.006383885	0.006161244	0.096184063	0.006791099	0.017732589	0.012651375	0.058261952	0.021110493	0.013232933	0.003375648	0.004122746	0.007954863	0.002842637	0.019989282	0.001898031	0.002830936	0.002012936	0.002353722	0.015391989	0.002349578	0.016641664	0.002041997	0.00187151	0.010194987	0.036988088	0.00463589	0.008670855	0.007762018	0.005638672	0.006639297	0.004507825	0.009697463	0.006568529	0.004580216	0.016271531	0.004905259	0.004131524	0.007771781	0.003235492	0.011852455	0.006499877	0.001440277	0.002094093	0.002675727	0.001444619	0.002462965	0.002075972	0.003162216	0.002065908	0.001335896	0.009115256	0.006636527	0.001993533	0.001950565	0.004821517	0.011211359	WT
337	0.006795826	0.006351635	0.016982552	0.0046937	0.006585751	0.006492094	0.010997826	0.003974421	0.006097809	0.004069649	0.008275339	0.003991979	0.006662509	0.006539671	0.013386596	0.008497853	0.003540341	0.001764343	0.006531751	0.003265183	0.001779933	0.001747871	0.007728202	0.003234994	0.001766655	0.002000336	0.006206504	0.002113401	0.009889008	0.005316806	0.009668097	0.013804373	0.015138008	0.011080074	0.154802491	0.009846567	0.013705482	0.017041747	0.087685368	0.017145467	0.008263386	0.008829069	0.091718336	0.010156065	0.019275184	0.013238846	0.078088475	0.01714414	0.009156394	0.003504025	0.005139374	0.006683612	0.002291344	0.00224266	0.002673399	0.002303492	0.002749327	0.003127896	0.003549308	0.002308316	0.005090499	0.002081358	0.00216624	0.002520098	0.025996198	0.006700679	0.014434938	0.010601591	0.009929159	0.004339059	0.006075906	0.006581405	0.014325442	0.004083642	0.006716384	0.006530845	0.007655479	0.004287597	0.005285625	0.003652007	0.00294597	0.001905698	0.001653538	0.00266686	0.000891078	0.001608865	0.001215181	0.00152195	0.001229962	0.001129518	0.004805218	0.001857913	0.001183837	0.003163664	0.001646342	0.001879395	WT
338	0.010099445	0.010871494	0.012177976	0.006674012	0.009003622	0.008700255	0.008721517	0.006130287	0.007838234	0.004595969	0.010538777	0.004736952	0.011244778	0.007897738	0.010228827	0.013678445	0.004228832	0.002674733	0.009782309	0.004459737	0.002611322	0.002365859	0.005450948	0.002994518	0.002125032	0.002572056	0.006112491	0.002727336	0.015163801	0.006012681	0.009092291	0.021209529	0.011741227	0.009836114	0.135554847	0.009605587	0.009194031	0.011714817	0.073587798	0.011074067	0.008395619	0.009360598	0.103069238	0.009796878	0.02884196	0.014137926	0.0781937	0.019530914	0.007811732	0.003607524	0.00423438	0.006863019	0.003851845	0.003457078	0.002228476	0.003092783	0.002697853	0.001858932	0.002870612	0.002890922	0.009938333	0.001984801	0.00182739	0.003250727	0.01842206	0.007139891	0.009943962	0.008976266	0.006886631	0.00447036	0.004704561	0.005707819	0.009729963	0.006426594	0.006542325	0.006676652	0.006102908	0.005572711	0.004105007	0.003759877	0.003869363	0.001653448	0.002786495	0.00287804	0.001789746	0.001311306	0.001658977	0.001558964	0.001592176	0.001540258	0.004038885	0.002477933	0.001978018	0.001272309	0.002939715	0.002663246	WT
339	0.021347077	0.009064295	0.009096724	0.003078967	0.004888942	0.004926455	0.007359326	0.002073893	0.00317472	0.001494328	0.010137738	0.001816864	0.002788188	0.003044146	0.007480385	0.009589658	0.019520926	0.002511793	0.012634339	0.003157915	0.001377167	0.001545555	0.005979452	0.001716325	0.002204667	0.001921279	0.010137738	0.002543609	0.006159951	0.004771904	0.008631213	0.020959433	0.057807129	0.006770919	0.074289915	0.007657944	0.0074367	0.008500551	0.04921549	0.011227627	0.005996693	0.00608405	0.074699121	0.007267454	0.01225506	0.010531098	0.046033136	0.023658319	0.016694709	0.003805093	0.004080161	0.007591269	0.001871347	0.026706793	0.001629694	0.002546077	0.001791331	0.00215121	0.016983976	0.002439396	0.017769556	0.001996877	0.002547611	0.013318443	0.047496756	0.008656586	0.012655416	0.006623255	0.006303486	0.007468849	0.007647026	0.010120657	0.006829448	0.006453629	0.02399726	0.00609849	0.004885101	0.010499709	0.004089586	0.018606163	0.008070136	0.002092801	0.00248959	0.001834132	0.001280396	0.001961516	0.001817736	0.001845906	0.003022871	0.001747858	0.011153656	0.008363644	0.001709785	0.002254539	0.006033815	0.015400483	WT
340	0.007228573	0.00545411	0.008287591	0.004590164	0.00461947	0.004608265	0.004114266	0.004317839	0.005916142	0.002227763	0.007954458	0.003453469	0.01044	0.007052688	0.01329644	0.013055083	0.00347347	0.002197925	0.009041009	0.003942833	0.00241239	0.001944112	0.004457122	0.002931866	0.002497927	0.001591259	0.005965843	0.002911749	0.034993334	0.010548368	0.019301285	0.038351981	0.011734696	0.007814844	0.106985271	0.007885666	0.007545135	0.009864568	0.07062824	0.009488585	0.007756719	0.008274549	0.093067155	0.010157263	0.046496668	0.018643627	0.101653432	0.028464361	0.007071693	0.003899968	0.004484745	0.004177475	0.003230328	0.002418132	0.002009067	0.003131473	0.002086358	0.001703746	0.002456411	0.00253269	0.00509794	0.001248407	0.001849031	0.002660512	0.015520989	0.006452675	0.009742721	0.008506859	0.007194821	0.005117443	0.00546653	0.00564614	0.008178525	0.005913	0.007369233	0.006623958	0.005143457	0.003649189	0.004747513	0.003350275	0.003581767	0.001985438	0.003144476	0.002696371	0.001321498	0.00179954	0.001728732	0.002182542	0.00250363	0.001904186	0.007054309	0.00253269	0.001957245	0.001680548	0.00274856	0.002857587	WT
341	0.01222087	0.007145235	0.011170726	0.004013629	0.005296691	0.005508749	0.008540164	0.004078279	0.004717232	0.002972743	0.008255709	0.004015977	0.00739558	0.005564857	0.00992074	0.012489661	0.009103017	0.002027702	0.005361949	0.002094067	0.001704682	0.001793546	0.003863408	0.002782082	0.001910284	0.001887456	0.00636869	0.002168627	0.026773145	0.008219985	0.015517055	0.035996625	0.028227704	0.008690151	0.09271703	0.007817851	0.011019553	0.014262962	0.059984486	0.012709055	0.007056355	0.009295719	0.099540265	0.007429557	0.043628188	0.016912801	0.075550251	0.030665672	0.008197378	0.002901705	0.003424067	0.004842453	0.003222044	0.012073298	0.001607162	0.002476242	0.001880781	0.001426504	0.008031204	0.001964235	0.009691186	0.001252972	0.001333708	0.007158852	0.029058479	0.004541799	0.008804744	0.006306451	0.00653117	0.003668682	0.003740808	0.00700664	0.009156435	0.004933325	0.012214901	0.005854189	0.005371994	0.005011887	0.00305271	0.008824381	0.004684216	0.000925181	0.001467457	0.001351382	0.001175611	0.001400769	0.001163807	0.001575791	0.001088873	0.000891565	0.006014064	0.003889955	0.001484722	0.001167542	0.002815606	0.006954313	WT
342	0.00253252	0.002861505	0.003695421	0.001419164	0.002706365	0.002354477	0.005185133	0.001830239	0.002525637	0.001658549	0.004226695	0.001383893	0.013730254	0.008873748	0.01174615	0.009552553	0.003338321	0.001430753	0.004157349	0.002790221	0.002622447	0.001677565	0.003503468	0.003355438	0.001638977	0.000910576	0.003901565	0.002048161	0.108893759	0.028451142	0.034186555	0.107282519	0.006331299	0.004392078	0.056971073	0.004089117	0.00740579	0.004061473	0.037977597	0.005207465	0.005400564	0.00523581	0.039991041	0.005092726	0.128491474	0.032386675	0.134993061	0.05535582	0.002346171	0.002289668	0.001706674	0.002080047	0.001290356	0.001126302	0.000687504	0.001027845	0.001432667	0.00151567	0.001261478	0.001194475	0.002139546	0.00086354	0.000633215	0.001137803	0.004617265	0.002608482	0.003750468	0.002638865	0.00243067	0.002413503	0.002387168	0.002094476	0.003479334	0.002785555	0.002831888	0.002946371	0.001711637	0.002139224	0.001572825	0.001319046	0.001332625	0.000376781	0.001011362	0.000791659	0.000750207	0.000712558	0.001012159	0.000930878	0.000648111	0.000737353	0.002574444	0.001141387	0.00074419	0.000628029	0.001327709	0.000966629	WT
